region,date,incidenceBAG,cumulBAG,cumulOpenZH,compare
ZG,2020-05-10,0,164,193,FALSE
ZG,2020-05-11,0,164,193,FALSE
ZG,2020-05-12,1,165,194,FALSE
ZG,2020-05-13,1,166,195,FALSE
ZG,2020-05-14,2,168,197,FALSE
ZG,2020-05-15,0,168,198,FALSE
ZG,2020-05-16,0,168,199,FALSE
ZG,2020-05-17,0,168,199,FALSE
ZG,2020-05-18,0,168,199,FALSE
ZG,2020-05-19,0,168,199,FALSE
ZG,2020-05-20,1,169,199,FALSE
ZG,2020-05-21,0,169,199,FALSE
ZG,2020-05-22,2,171,199,FALSE
ZG,2020-05-23,0,171,201,FALSE
ZG,2020-05-24,0,171,202,FALSE
ZG,2020-05-25,0,171,202,FALSE
ZG,2020-05-26,0,171,202,FALSE
ZG,2020-05-27,0,171,202,FALSE
ZG,2020-05-28,0,171,202,FALSE
ZG,2020-05-29,0,171,202,FALSE
ZG,2020-05-30,0,171,202,FALSE
ZG,2020-05-31,0,171,202,FALSE
ZG,2020-06-01,0,171,202,FALSE
ZG,2020-06-02,0,171,202,FALSE
ZG,2020-06-03,0,171,202,FALSE
ZG,2020-06-04,0,171,202,FALSE
ZG,2020-06-05,1,172,202,FALSE
ZG,2020-06-06,0,172,202,FALSE
ZG,2020-06-07,0,172,202,FALSE
ZG,2020-06-08,3,175,203,FALSE
ZG,2020-06-09,1,176,205,FALSE
ZG,2020-06-10,4,180,207,FALSE
ZG,2020-06-11,1,181,207,FALSE
ZG,2020-06-12,0,181,211,FALSE
ZG,2020-06-13,0,181,211,FALSE
ZG,2020-06-14,1,182,211,FALSE
ZG,2020-06-15,2,184,213,FALSE
ZG,2020-06-16,0,184,214,FALSE
ZG,2020-06-17,0,184,215,FALSE
ZG,2020-06-18,0,184,215,FALSE
ZG,2020-06-19,1,185,215,FALSE
ZG,2020-06-20,0,185,215,FALSE
ZG,2020-06-21,0,185,215,FALSE
ZG,2020-06-22,3,188,216,FALSE
ZG,2020-06-23,0,188,216,FALSE
ZG,2020-06-24,0,188,218,FALSE
ZG,2020-06-25,2,190,219,FALSE
ZG,2020-06-26,1,191,NA,NA
ZH,2020-01-24,0,0,NA,NA
ZH,2020-01-25,0,0,NA,NA
ZH,2020-01-26,0,0,NA,NA
ZH,2020-01-27,0,0,NA,NA
ZH,2020-01-28,0,0,NA,NA
ZH,2020-01-29,0,0,NA,NA
ZH,2020-01-30,0,0,NA,NA
ZH,2020-01-31,0,0,NA,NA
ZH,2020-02-01,0,0,NA,NA
ZH,2020-02-02,0,0,NA,NA
ZH,2020-02-03,0,0,NA,NA
ZH,2020-02-04,0,0,NA,NA
ZH,2020-02-05,0,0,NA,NA
ZH,2020-02-06,0,0,NA,NA
ZH,2020-02-07,0,0,NA,NA
ZH,2020-02-08,0,0,NA,NA
ZH,2020-02-09,0,0,NA,NA
ZH,2020-02-10,0,0,NA,NA
ZH,2020-02-11,0,0,NA,NA
ZH,2020-02-12,0,0,NA,NA
ZH,2020-02-13,0,0,NA,NA
ZH,2020-02-14,0,0,NA,NA
ZH,2020-02-15,0,0,NA,NA
ZH,2020-02-16,0,0,NA,NA
ZH,2020-02-17,0,0,NA,NA
ZH,2020-02-18,0,0,NA,NA
ZH,2020-02-19,0,0,NA,NA
ZH,2020-02-20,0,0,NA,NA
ZH,2020-02-21,0,0,NA,NA
ZH,2020-02-22,0,0,NA,NA
ZH,2020-02-23,0,0,NA,NA
ZH,2020-02-24,0,0,NA,NA
ZH,2020-02-25,0,0,NA,NA
ZH,2020-02-26,1,1,NA,NA
ZH,2020-02-27,1,2,2,TRUE
ZH,2020-02-28,0,2,2,TRUE
ZH,2020-02-29,4,6,6,TRUE
ZH,2020-03-01,2,8,7,FALSE
ZH,2020-03-02,5,13,10,FALSE
ZH,2020-03-03,1,14,13,FALSE
ZH,2020-03-04,5,19,15,FALSE
ZH,2020-03-05,5,24,23,FALSE
ZH,2020-03-06,5,29,29,TRUE
ZH,2020-03-07,7,36,34,FALSE
ZH,2020-03-08,6,42,40,FALSE
ZH,2020-03-09,13,55,49,FALSE
ZH,2020-03-10,33,88,62,FALSE
ZH,2020-03-11,40,128,101,FALSE
ZH,2020-03-12,39,167,140,FALSE
ZH,2020-03-13,53,220,163,FALSE
ZH,2020-03-14,34,254,218,FALSE
ZH,2020-03-15,38,292,250,FALSE
ZH,2020-03-16,133,425,326,FALSE
ZH,2020-03-17,130,555,429,FALSE
ZH,2020-03-18,134,689,568,FALSE
ZH,2020-03-19,134,823,679,FALSE
ZH,2020-03-20,141,964,711,FALSE
ZH,2020-03-21,70,1034,925,FALSE
ZH,2020-03-22,50,1084,984,FALSE
ZH,2020-03-23,176,1260,1073,FALSE
ZH,2020-03-24,140,1400,1221,FALSE
ZH,2020-03-25,110,1510,1368,FALSE
ZH,2020-03-26,113,1623,1500,FALSE
ZH,2020-03-27,160,1783,1627,FALSE
ZH,2020-03-28,71,1854,1701,FALSE
ZH,2020-03-29,39,1893,1733,FALSE
ZH,2020-03-30,158,2051,1859,FALSE
ZH,2020-03-31,129,2180,1947,FALSE
ZH,2020-04-01,115,2295,2136,FALSE
ZH,2020-04-02,115,2410,2300,FALSE
ZH,2020-04-03,133,2543,2428,FALSE
ZH,2020-04-04,43,2586,2461,FALSE
ZH,2020-04-05,22,2608,2491,FALSE
ZH,2020-04-06,97,2705,2605,FALSE
ZH,2020-04-07,87,2792,2688,FALSE
ZH,2020-04-08,60,2852,2783,FALSE
ZH,2020-04-09,52,2904,2880,FALSE
ZH,2020-04-10,34,2938,2920,FALSE
ZH,2020-04-11,18,2956,2978,FALSE
ZH,2020-04-12,31,2987,2995,FALSE
ZH,2020-04-13,17,3004,3012,FALSE
ZH,2020-04-14,54,3058,3059,FALSE
ZH,2020-04-15,28,3086,3106,FALSE
ZH,2020-04-16,40,3126,3141,FALSE
ZH,2020-04-17,29,3155,3164,FALSE
ZH,2020-04-18,13,3168,3203,FALSE
ZH,2020-04-19,8,3176,3230,FALSE
ZH,2020-04-20,28,3204,3246,FALSE
ZH,2020-04-21,35,3239,3271,FALSE
ZH,2020-04-22,20,3259,3311,FALSE
ZH,2020-04-23,24,3283,3328,FALSE
ZH,2020-04-24,27,3310,3357,FALSE
ZH,2020-04-25,15,3325,3388,FALSE
ZH,2020-04-26,9,3334,3391,FALSE
ZH,2020-04-27,21,3355,3409,FALSE
ZH,2020-04-28,23,3378,3424,FALSE
ZH,2020-04-29,6,3384,3453,FALSE
ZH,2020-04-30,11,3395,3464,FALSE
ZH,2020-05-01,0,3395,3477,FALSE
ZH,2020-05-02,4,3399,3480,FALSE
ZH,2020-05-03,2,3401,3484,FALSE
ZH,2020-05-04,18,3419,3486,FALSE
ZH,2020-05-05,13,3432,3502,FALSE
ZH,2020-05-06,12,3444,3517,FALSE
ZH,2020-05-07,6,3450,3527,FALSE
ZH,2020-05-08,3,3453,3537,FALSE
ZH,2020-05-09,1,3454,3542,FALSE
ZH,2020-05-10,2,3456,3545,FALSE
ZH,2020-05-11,6,3462,3550,FALSE
ZH,2020-05-12,7,3469,3552,FALSE
ZH,2020-05-13,1,3470,3558,FALSE
ZH,2020-05-14,4,3474,3563,FALSE
ZH,2020-05-15,4,3478,3565,FALSE
ZH,2020-05-16,1,3479,3570,FALSE
ZH,2020-05-17,4,3483,3572,FALSE
ZH,2020-05-18,2,3485,3576,FALSE
ZH,2020-05-19,1,3486,3580,FALSE
ZH,2020-05-20,2,3488,3583,FALSE
ZH,2020-05-21,2,3490,3584,FALSE
ZH,2020-05-22,1,3491,3586,FALSE
ZH,2020-05-23,2,3493,3588,FALSE
ZH,2020-05-24,2,3495,3589,FALSE
ZH,2020-05-25,6,3501,3591,FALSE
ZH,2020-05-26,2,3503,3597,FALSE
ZH,2020-05-27,5,3508,3600,FALSE
ZH,2020-05-28,8,3516,3605,FALSE
ZH,2020-05-29,4,3520,3611,FALSE
ZH,2020-05-30,1,3521,3617,FALSE
ZH,2020-05-31,0,3521,3617,FALSE
ZH,2020-06-01,0,3521,3617,FALSE
ZH,2020-06-02,2,3523,3619,FALSE
ZH,2020-06-03,10,3533,3622,FALSE
ZH,2020-06-04,3,3536,3630,FALSE
ZH,2020-06-05,3,3539,3636,FALSE
ZH,2020-06-06,0,3539,3640,FALSE
ZH,2020-06-07,0,3539,3640,FALSE
ZH,2020-06-08,3,3542,3640,FALSE
ZH,2020-06-09,2,3544,3640,FALSE
ZH,2020-06-10,0,3544,3643,FALSE
ZH,2020-06-11,4,3548,3645,FALSE
ZH,2020-06-12,8,3556,3647,FALSE
ZH,2020-06-13,4,3560,3650,FALSE
ZH,2020-06-14,6,3566,3655,FALSE
ZH,2020-06-15,7,3573,3662,FALSE
ZH,2020-06-16,3,3576,3669,FALSE
ZH,2020-06-17,6,3582,3679,FALSE
ZH,2020-06-18,4,3586,3684,FALSE
ZH,2020-06-19,5,3591,3685,FALSE
ZH,2020-06-20,5,3596,3692,FALSE
ZH,2020-06-21,2,3598,3697,FALSE
ZH,2020-06-22,6,3604,3700,FALSE
ZH,2020-06-23,6,3610,3704,FALSE
ZH,2020-06-24,17,3627,3720,FALSE
ZH,2020-06-25,10,3637,3727,FALSE
ZH,2020-06-26,10,3647,3746,FALSE
